Start,End,Open,High,Low,Close,Volume,Market Cap
2017-05-05,2017-05-06,23.3936,27.8466,23.3936,26.2696,248794871.5277778,1332040562.0343115
2017-05-04,2017-05-05,21.0426,25.6896,20.8557,23.3949,275357093.75,1145260319.2438166
2017-05-03,2017-05-04,15.895,21.8018,15.6674,20.9819,105431954.00696865,927432922.168895
2017-05-02,2017-05-03,15.9177,16.231,15.1544,15.8926,57315231.25,801049531.0239639
2017-05-01,2017-05-02,15.7056,16.3658,14.8757,15.9215,46440932.98611111,805530574.1846204
2017-04-30,2017-05-01,15.7421,16.0727,15.4676,15.6938,46669931.25,799547482.0000093
2017-04-29,2017-04-30,14.3415,15.7669,14.3415,15.7669,39790581.8815331,765288532.8532398
2017-04-28,2017-04-29,14.622,14.7838,14.0562,14.3483,60993201.38888889,735605172.760731
2017-04-27,2017-04-28,14.8481,15.0035,13.4745,14.6741,75547367.0138889,735310131.8255388
2017-04-26,2017-04-27,15.2128,15.788,14.5558,14.8446,59749423.34494773,772067351.5242827
2017-04-25,2017-04-26,14.9655,15.4302,14.2436,15.1524,48852169.44444445,745645439.7617594
2017-04-24,2017-04-25,13.9391,14.9522,13.3313,14.8665,140901036.45833334,707755865.8203137
2017-04-23,2017-04-24,13.0646,14.4063,12.9538,13.9208,201479677.08333334,703550244.3024356
2017-04-22,2017-04-23,11.2278,13.0682,11.1074,13.0682,116262693.37979095,608249349.1419029
2017-04-21,2017-04-22,10.3349,11.5367,10.1627,11.2123,75208861.45833333,548386529.7637305
2017-04-20,2017-04-21,9.65808,10.6635,9.58892,10.3401,56270243.05555555,510900900.791337
2017-04-19,2017-04-20,10.3201,10.3475,9.58902,9.64719,58988131.01045296,504535474.62817115
2017-04-18,2017-04-19,10.4216,10.9422,9.97121,10.3234,99731988.8888889,525152200.79406494
2017-04-17,2017-04-18,10.7149,11.1798,10.3878,10.3878,65454831.25,544612305.8432999
2017-04-16,2017-04-17,10.7946,10.9037,10.6651,10.7142,30657594.097222224,543076833.6246594
2017-04-15,2017-04-16,10.39,11.0021,10.1979,10.8205,60031582.578397214,537867571.5304223
2017-04-14,2017-04-15,10.1495,10.5062,9.68268,10.4123,55912319.791666664,512993041.7748711
2017-04-13,2017-04-14,10.7856,10.7856,9.93188,10.1677,105114238.8888889,522590642.1507504
2017-04-12,2017-04-13,8.85383,11.0616,8.83101,10.8123,109114390.5923345,516933489.0845569
2017-04-11,2017-04-12,8.91704,9.27587,8.66323,8.85723,63359254.51388889,450043775.6918484
2017-04-10,2017-04-11,8.70985,9.20126,8.18508,8.9346,91160702.77777778,441354628.0476888
2017-04-09,2017-04-10,9.91621,10.0123,8.42726,8.74068,64687495.13888889,469289842.9079305
